grid_time_utc,zone,Pers_z,Slope_z,persistence_class,Pers_ci_lo,Pers_ci_hi,Pers_mean_ERI_base,ERI_3h,ERI_6h,ERI_9h,prob_bin_hawkes_3h,prob_bin_hawkes_6h,prob_bin_hawkes_9h,Y_bin_actual_3h,Y_count_actual_3h,south_zone_2_note
2024-01-01T00:00:00+00:00,Central Zone 1,0.047676,0.050485,persistent,0.013003,0.090235,0.024883,0.017943,0.056658,0.068428,0.187302,0.591422,0.714286,0.0,0.0,
2024-01-01T00:00:00+00:00,Central Zone 2,0.433735,0.170641,escalating,0.145186,0.733807,0.216868,0.32299,0.484583,0.493631,0.612903,0.91954,0.936709,0.0,0.0,
2024-01-01T00:00:00+00:00,East Zone 1,0.069007,0.047355,persistent,0.022209,0.116965,0.048103,0.042137,0.075391,0.089492,0.381818,0.68314,0.810905,0.0,0.0,
2024-01-01T00:00:00+00:00,East Zone 2,0.788325,0.606161,escalating,0.195531,1.462947,0.515863,0.357533,1.043748,0.963694,0.233962,0.683007,0.630621,0.0,0.0,
2024-01-01T00:00:00+00:00,North Zone 1,0.054131,0.036048,persistent,0.01496,0.09581,0.035762,0.0314,0.063545,0.067448,0.363077,0.734763,0.779896,1.0,1.0,
2024-01-01T00:00:00+00:00,North Zone 2,0.223719,0.127298,persistent,0.077431,0.373002,0.125495,0.144635,0.254589,0.271933,0.504537,0.888099,0.948598,0.0,0.0,
2024-01-01T00:00:00+00:00,South Zone 1,0.140174,0.221667,escalating,0.0,0.505045,0.140174,0.016504,0.165846,0.238171,0.016518,0.165986,0.238372,1.0,1.0,
2024-01-01T00:00:00+00:00,South Zone 2,0.084077,0.057304,persistent,0.003078,0.177793,0.056695,0.046354,0.102219,0.103658,0.381818,0.841984,0.853835,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T00:00:00+00:00,West Zone 1,0.291076,0.210145,escalating,0.096702,0.500514,0.176568,0.157682,0.347719,0.367827,0.381818,0.841984,0.890675,0.0,0.0,
2024-01-01T00:00:00+00:00,West Zone 2,0.127459,0.071925,persistent,0.040008,0.220849,0.115056,0.079455,0.151543,0.15138,0.440633,0.84041,0.839506,1.0,1.0,
2024-01-01T01:00:00+00:00,Central Zone 1,0.043729,0.04302,persistent,0.009055,0.086288,0.022823,0.017943,0.052281,0.060963,0.187302,0.545732,0.636364,0.0,0.0,
2024-01-01T01:00:00+00:00,Central Zone 2,0.411689,0.147388,escalating,0.123477,0.711761,0.205845,0.321984,0.443712,0.469372,0.610994,0.841984,0.890675,0.0,0.0,
2024-01-01T01:00:00+00:00,East Zone 1,0.051881,0.043775,persistent,0.010522,0.099839,0.036165,0.02582,0.060227,0.069595,0.233962,0.545732,0.630621,0.0,0.0,
2024-01-01T01:00:00+00:00,East Zone 2,0.708509,0.606161,escalating,0.115715,1.383131,0.463633,0.357533,0.804299,0.963694,0.233962,0.526316,0.630621,0.0,0.0,
2024-01-01T01:00:00+00:00,North Zone 1,0.054131,0.036048,persistent,0.01496,0.09581,0.035762,0.0314,0.063545,0.067448,0.363077,0.734763,0.779896,1.0,1.0,
2024-01-01T01:00:00+00:00,North Zone 2,0.209412,0.125835,persistent,0.06783,0.358695,0.11747,0.130516,0.24137,0.256351,0.455285,0.841984,0.894245,0.0,0.0,
2024-01-01T01:00:00+00:00,South Zone 1,0.450902,0.433344,escalating,0.120279,0.815774,0.450902,0.196745,0.525872,0.630089,0.196911,0.526316,0.630621,0.0,0.0,
2024-01-01T01:00:00+00:00,South Zone 2,0.085861,0.060708,persistent,0.004569,0.179576,0.057898,0.047423,0.102028,0.108131,0.390625,0.84041,0.890675,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T01:00:00+00:00,West Zone 1,0.285788,0.194931,escalating,0.091414,0.495226,0.173361,0.157682,0.347069,0.352613,0.381818,0.84041,0.853835,1.0,1.0,
2024-01-01T01:00:00+00:00,West Zone 2,0.120616,0.065839,persistent,0.032854,0.214005,0.108878,0.080384,0.13524,0.146223,0.445783,0.75,0.810905,1.0,1.0,
2024-01-01T02:00:00+00:00,Central Zone 1,0.048182,0.0493,persistent,0.012018,0.090741,0.025148,0.022413,0.050421,0.071713,0.233962,0.526316,0.748571,0.0,0.0,
2024-01-01T02:00:00+00:00,Central Zone 2,0.407501,0.142264,persistent,0.119288,0.707573,0.20375,0.321984,0.43627,0.464248,0.610994,0.827862,0.880952,0.0,0.0,
2024-01-01T02:00:00+00:00,East Zone 1,0.051166,0.043775,persistent,0.009808,0.099125,0.035667,0.02582,0.058084,0.069595,0.233962,0.526316,0.630621,0.0,0.0,
2024-01-01T02:00:00+00:00,East Zone 2,0.616577,0.567238,escalating,0.052167,1.2912,0.403475,0.286229,0.710035,0.853467,0.187302,0.464632,0.558491,0.0,0.0,
2024-01-01T02:00:00+00:00,North Zone 1,0.060077,0.032924,persistent,0.018398,0.101756,0.03969,0.040919,0.065469,0.073843,0.47314,0.757009,0.853835,0.0,0.0,
2024-01-01T02:00:00+00:00,North Zone 2,0.228349,0.093372,persistent,0.079066,0.377631,0.128093,0.175152,0.24137,0.268524,0.610994,0.841984,0.936709,0.0,0.0,
2024-01-01T02:00:00+00:00,South Zone 1,0.347664,0.326376,escalating,0.038449,0.712536,0.347664,0.13252,0.451576,0.458896,0.132632,0.451957,0.459283,0.0,0.0,
2024-01-01T02:00:00+00:00,South Zone 2,0.068668,0.066278,persistent,8.6e-05,0.162384,0.046305,0.028404,0.082919,0.094682,0.233962,0.683007,0.779896,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T02:00:00+00:00,West Zone 1,0.314306,0.178476,escalating,0.104868,0.523745,0.19066,0.208362,0.347719,0.386838,0.504537,0.841984,0.936709,1.0,1.0,
2024-01-01T02:00:00+00:00,West Zone 2,0.11939,0.066768,persistent,0.031939,0.21278,0.107772,0.079455,0.132493,0.146223,0.440633,0.734763,0.810905,1.0,1.0,
2024-01-01T03:00:00+00:00,Central Zone 1,0.042446,0.038,persistent,0.006282,0.085005,0.022154,0.022413,0.044511,0.060413,0.233962,0.464632,0.630621,0.0,0.0,
2024-01-01T03:00:00+00:00,Central Zone 2,0.386398,0.10535,persistent,0.098185,0.686471,0.193199,0.321984,0.409877,0.427334,0.610994,0.777778,0.810905,0.0,0.0,
2024-01-01T03:00:00+00:00,East Zone 1,0.046244,0.035815,persistent,0.004885,0.094202,0.032236,0.02582,0.051277,0.061635,0.233962,0.464632,0.558491,0.0,0.0,
2024-01-01T03:00:00+00:00,East Zone 2,0.606356,0.526575,escalating,0.043507,1.280978,0.396786,0.300913,0.690666,0.827488,0.196911,0.451957,0.541491,0.0,0.0,
2024-01-01T03:00:00+00:00,North Zone 1,0.056367,0.02934,persistent,0.01496,0.098046,0.037239,0.038108,0.063545,0.067448,0.440633,0.734763,0.779896,0.0,0.0,
2024-01-01T03:00:00+00:00,North Zone 2,0.210107,0.100132,persistent,0.063818,0.35939,0.11786,0.144635,0.240919,0.244767,0.504537,0.84041,0.853835,0.0,0.0,
2024-01-01T03:00:00+00:00,South Zone 1,0.301942,0.235182,escalating,0.0,0.666814,0.301942,0.142737,0.385171,0.377919,0.142857,0.385496,0.378238,0.0,0.0,
2024-01-01T03:00:00+00:00,South Zone 2,0.062001,0.048155,persistent,0.0,0.155717,0.041809,0.028404,0.081039,0.076559,0.233962,0.667519,0.630621,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T03:00:00+00:00,West Zone 1,0.312676,0.144694,escalating,0.103238,0.522115,0.189671,0.223133,0.347069,0.367827,0.540305,0.84041,0.890675,1.0,1.0,
2024-01-01T03:00:00+00:00,West Zone 2,0.12963,0.036048,persistent,0.036241,0.22302,0.117015,0.110175,0.132493,0.146223,0.610994,0.734763,0.810905,1.0,2.0,
2024-01-01T04:00:00+00:00,Central Zone 1,0.039599,0.029461,persistent,0.003436,0.082159,0.020668,0.022413,0.044511,0.051874,0.233962,0.464632,0.541491,1.0,1.0,
2024-01-01T04:00:00+00:00,Central Zone 2,0.375449,0.072501,persistent,0.087236,0.675521,0.187724,0.321984,0.409877,0.394485,0.610994,0.777778,0.748571,1.0,1.0,
2024-01-01T04:00:00+00:00,East Zone 1,0.042595,0.024867,persistent,0.001235,0.090552,0.029692,0.02582,0.051277,0.050687,0.233962,0.464632,0.459283,0.0,0.0,
2024-01-01T04:00:00+00:00,East Zone 2,0.563014,0.283311,escalating,0.0,1.237637,0.368425,0.357533,0.690666,0.640844,0.233962,0.451957,0.419355,0.0,0.0,
2024-01-01T04:00:00+00:00,North Zone 1,0.055413,0.020855,transient,0.013734,0.097091,0.036608,0.040919,0.063545,0.061774,0.47314,0.734763,0.714286,0.0,0.0,
2024-01-01T04:00:00+00:00,North Zone 2,0.190356,0.084075,persistent,0.048774,0.339639,0.10678,0.130516,0.225962,0.214591,0.455285,0.788235,0.748571,0.0,0.0,
2024-01-01T04:00:00+00:00,South Zone 1,0.27708,0.18103,escalating,0.0,0.641952,0.27708,0.13252,0.385171,0.31355,0.132632,0.385496,0.313814,0.0,0.0,
2024-01-01T04:00:00+00:00,South Zone 2,0.059082,0.039398,persistent,0.0,0.152798,0.03984,0.028404,0.081039,0.067802,0.233962,0.667519,0.558491,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T04:00:00+00:00,West Zone 1,0.297427,0.098945,persistent,0.087989,0.506865,0.180421,0.223133,0.347069,0.322078,0.540305,0.84041,0.779896,1.0,1.0,
2024-01-01T04:00:00+00:00,West Zone 2,0.123595,0.031674,persistent,0.030206,0.216984,0.111567,0.103309,0.132493,0.134983,0.572917,0.734763,0.748571,1.0,2.0,
2024-01-01T05:00:00+00:00,Central Zone 1,0.033203,0.017371,transient,0.000356,0.075762,0.01733,0.018864,0.044511,0.036235,0.196911,0.464632,0.378238,1.0,1.0,
2024-01-01T05:00:00+00:00,Central Zone 2,0.348041,0.030409,persistent,0.066516,0.648113,0.17402,0.301918,0.409877,0.332327,0.572917,0.777778,0.630621,1.0,1.0,
2024-01-01T05:00:00+00:00,East Zone 1,0.039613,0.015922,transient,0.000267,0.087571,0.027614,0.02582,0.051277,0.041742,0.233962,0.464632,0.378238,0.0,0.0,
2024-01-01T05:00:00+00:00,East Zone 2,0.523197,0.277098,escalating,0.0,1.197819,0.342369,0.300913,0.690666,0.578011,0.196911,0.451957,0.378238,0.0,0.0,
2024-01-01T05:00:00+00:00,North Zone 1,0.04586,0.013809,transient,0.006149,0.087539,0.030297,0.033021,0.05773,0.04683,0.381818,0.667519,0.541491,0.0,0.0,
2024-01-01T05:00:00+00:00,North Zone 2,0.160232,0.076697,persistent,0.027461,0.309515,0.089882,0.104082,0.195834,0.180779,0.363077,0.68314,0.630621,0.0,0.0,
2024-01-01T05:00:00+00:00,South Zone 1,0.25044,0.184827,escalating,0.0,0.615311,0.25044,0.090661,0.385171,0.275488,0.090737,0.385496,0.27572,0.0,0.0,
2024-01-01T05:00:00+00:00,South Zone 2,0.055067,0.027354,persistent,0.0,0.148783,0.037133,0.028404,0.081039,0.055758,0.233962,0.667519,0.459283,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T05:00:00+00:00,West Zone 1,0.279149,0.099588,persistent,0.072204,0.488587,0.169333,0.195395,0.347069,0.294983,0.47314,0.84041,0.714286,1.0,2.0,
2024-01-01T05:00:00+00:00,West Zone 2,0.110508,0.028397,persistent,0.021102,0.203897,0.099754,0.085317,0.132493,0.113714,0.47314,0.734763,0.630621,1.0,2.0,
2024-01-01T06:00:00+00:00,Central Zone 1,0.022982,0.012728,transient,0.0,0.065541,0.011995,0.013686,0.028847,0.026414,0.142857,0.301115,0.27572,1.0,1.0,
2024-01-01T06:00:00+00:00,Central Zone 2,0.263299,0.050436,persistent,0.016438,0.563371,0.13165,0.234921,0.26962,0.285357,0.445783,0.511628,0.541491,1.0,1.0,
2024-01-01T06:00:00+00:00,East Zone 1,0.02811,0.009757,transient,0.0,0.076068,0.019595,0.020671,0.033231,0.030428,0.187302,0.301115,0.27572,0.0,0.0,
2024-01-01T06:00:00+00:00,East Zone 2,0.348433,0.160992,escalating,0.0,1.023055,0.228007,0.260354,0.363598,0.421346,0.17037,0.237931,0.27572,0.0,0.0,
2024-01-01T06:00:00+00:00,North Zone 1,0.028761,0.012477,transient,0.0,0.070441,0.019001,0.020234,0.033339,0.032711,0.233962,0.385496,0.378238,0.0,0.0,
2024-01-01T06:00:00+00:00,North Zone 2,0.115263,0.088159,persistent,0.005429,0.264546,0.064657,0.067069,0.123492,0.155228,0.233962,0.430784,0.541491,0.0,0.0,
2024-01-01T06:00:00+00:00,South Zone 1,0.174247,0.103689,persistent,0.0,0.539118,0.174247,0.090661,0.23773,0.19435,0.090737,0.237931,0.194514,0.0,0.0,
2024-01-01T06:00:00+00:00,South Zone 2,0.038486,0.02318,transient,0.0,0.132202,0.025953,0.022739,0.0468,0.045919,0.187302,0.385496,0.378238,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T06:00:00+00:00,West Zone 1,0.221087,0.028228,persistent,0.014142,0.430525,0.134113,0.195395,0.244243,0.223623,0.47314,0.591422,0.541491,1.0,2.0,
2024-01-01T06:00:00+00:00,West Zone 2,0.083973,-0.002499,transient,0.000175,0.177362,0.075801,0.085317,0.083783,0.082818,0.47314,0.464632,0.459283,1.0,1.0,
2024-01-01T07:00:00+00:00,Central Zone 1,0.028408,0.00765,transient,0.0,0.070967,0.014827,0.022413,0.032749,0.030063,0.233962,0.341853,0.313814,0.0,0.0,
2024-01-01T07:00:00+00:00,Central Zone 2,0.267681,-0.007302,transient,0.003683,0.567753,0.133841,0.249337,0.31167,0.242035,0.47314,0.591422,0.459283,0.0,0.0,
2024-01-01T07:00:00+00:00,East Zone 1,0.024725,0.01167,transient,0.0,0.072683,0.017235,0.014637,0.033231,0.026307,0.132632,0.301115,0.238372,0.0,0.0,
2024-01-01T07:00:00+00:00,East Zone 2,0.296813,0.121472,persistent,0.0,0.971435,0.194228,0.202684,0.363598,0.324156,0.132632,0.237931,0.212121,0.0,0.0,
2024-01-01T07:00:00+00:00,North Zone 1,0.033464,0.005212,transient,0.0,0.075144,0.022108,0.027499,0.040183,0.032711,0.317972,0.464632,0.378238,0.0,0.0,
2024-01-01T07:00:00+00:00,North Zone 2,0.134793,0.010878,transient,0.004751,0.284076,0.075612,0.11198,0.169542,0.122858,0.390625,0.591422,0.428571,0.0,0.0,
2024-01-01T07:00:00+00:00,South Zone 1,0.136396,0.068853,persistent,0.0,0.501267,0.136396,0.051302,0.23773,0.120155,0.051345,0.237931,0.120256,0.0,0.0,
2024-01-01T07:00:00+00:00,South Zone 2,0.035194,0.017415,transient,0.0,0.12891,0.023732,0.020683,0.0468,0.038098,0.17037,0.385496,0.313814,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T07:00:00+00:00,West Zone 1,0.205296,0.007702,transient,0.002825,0.414734,0.124534,0.181971,0.244243,0.189673,0.440633,0.591422,0.459283,1.0,1.0,
2024-01-01T07:00:00+00:00,West Zone 2,0.070909,0.007465,transient,0.0,0.164298,0.064008,0.060739,0.083783,0.068204,0.336842,0.464632,0.378238,1.0,1.0,
2024-01-01T08:00:00+00:00,Central Zone 1,0.015952,0.01013,transient,0.0,0.058511,0.008326,0.012706,0.012315,0.022836,0.132632,0.128552,0.238372,0.0,0.0,
2024-01-01T08:00:00+00:00,Central Zone 2,0.153544,0.042081,persistent,0.0,0.453616,0.076772,0.123294,0.171963,0.165375,0.233962,0.326316,0.313814,0.0,0.0,
2024-01-01T08:00:00+00:00,East Zone 1,0.013242,0.005903,transient,0.0,0.0612,0.009231,0.010014,0.013795,0.015917,0.090737,0.125,0.144231,0.0,0.0,
2024-01-01T08:00:00+00:00,East Zone 2,0.185173,0.081748,persistent,0.0,0.859796,0.121173,0.138661,0.196449,0.220409,0.090737,0.128552,0.144231,0.0,0.0,
2024-01-01T08:00:00+00:00,North Zone 1,0.021327,0.007646,transient,0.0,0.063006,0.01409,0.016199,0.023937,0.023845,0.187302,0.276786,0.27572,0.0,0.0,
2024-01-01T08:00:00+00:00,North Zone 2,0.081469,0.033512,persistent,0.0,0.230751,0.0457,0.056448,0.097998,0.08996,0.196911,0.341853,0.313814,0.0,0.0,
2024-01-01T08:00:00+00:00,South Zone 1,0.046463,0.055993,persistent,0.0,0.411334,0.046463,0.016018,0.051359,0.072011,0.016032,0.051402,0.072072,0.0,0.0,
2024-01-01T08:00:00+00:00,South Zone 2,0.021486,0.013572,transient,0.0,0.115202,0.014488,0.015367,0.020151,0.028939,0.126582,0.165986,0.238372,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T08:00:00+00:00,West Zone 1,0.120327,0.032977,persistent,0.0,0.329765,0.072991,0.096621,0.134761,0.129598,0.233962,0.326316,0.313814,0.0,0.0,
2024-01-01T08:00:00+00:00,West Zone 2,0.044467,0.015944,transient,0.0,0.137857,0.04014,0.033774,0.04991,0.049718,0.187302,0.276786,0.27572,1.0,1.0,
2024-01-01T09:00:00+00:00,Central Zone 1,0.010717,0.015402,transient,0.0,0.053275,0.005593,0.004919,0.00691,0.020321,0.051345,0.072131,0.212121,0.0,0.0,
2024-01-01T09:00:00+00:00,Central Zone 2,0.109377,0.090092,persistent,0.0,0.409449,0.054689,0.075283,0.087472,0.165375,0.142857,0.165986,0.313814,0.0,0.0,
2024-01-01T09:00:00+00:00,East Zone 1,0.009739,0.010577,transient,0.0,0.057697,0.006789,0.00534,0.00796,0.015917,0.048387,0.072131,0.144231,0.0,0.0,
2024-01-01T09:00:00+00:00,East Zone 2,0.145502,0.146466,escalating,0.0,0.820125,0.095214,0.073943,0.142155,0.220409,0.048387,0.093023,0.144231,0.0,0.0,
2024-01-01T09:00:00+00:00,North Zone 1,0.012165,0.011314,transient,0.0,0.053843,0.008037,0.007031,0.011118,0.018345,0.081301,0.128552,0.212121,0.0,0.0,
2024-01-01T09:00:00+00:00,North Zone 2,0.065396,0.051939,persistent,0.0,0.214679,0.036684,0.038021,0.068207,0.08996,0.132632,0.237931,0.313814,0.0,0.0,
2024-01-01T09:00:00+00:00,South Zone 1,0.030621,0.066926,persistent,0.0,0.395492,0.030621,0.005085,0.014766,0.072011,0.005089,0.014778,0.072072,0.0,0.0,
2024-01-01T09:00:00+00:00,South Zone 2,0.0,0.0,transient,0.0,0.093716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T09:00:00+00:00,West Zone 1,0.091832,0.052247,persistent,0.0,0.30127,0.055706,0.077351,0.068548,0.129598,0.187302,0.165986,0.313814,0.0,0.0,
2024-01-01T09:00:00+00:00,West Zone 2,0.029754,0.033356,persistent,0.0,0.123143,0.026858,0.016362,0.023181,0.049718,0.090737,0.128552,0.27572,0.0,0.0,
2024-01-01T10:00:00+00:00,Central Zone 1,0.009042,0.017052,transient,0.0,0.051601,0.00472,0.001582,0.00691,0.018634,0.016518,0.072131,0.194514,0.0,0.0,
2024-01-01T10:00:00+00:00,Central Zone 2,0.086726,0.138317,persistent,0.0,0.386798,0.043363,0.027058,0.067745,0.165375,0.051345,0.128552,0.313814,0.0,0.0,
2024-01-01T10:00:00+00:00,East Zone 1,0.008567,0.014094,transient,0.0,0.056525,0.005972,0.001823,0.00796,0.015917,0.016518,0.072131,0.144231,0.0,0.0,
2024-01-01T10:00:00+00:00,East Zone 2,0.129269,0.195167,escalating,0.0,0.803891,0.084591,0.025242,0.142155,0.220409,0.016518,0.093023,0.144231,0.0,0.0,
2024-01-01T10:00:00+00:00,North Zone 1,0.010996,0.014819,transient,0.0,0.052675,0.007265,0.003526,0.011118,0.018345,0.040773,0.128552,0.212121,0.0,0.0,
2024-01-01T10:00:00+00:00,North Zone 2,0.050754,0.075241,persistent,0.0,0.200037,0.028471,0.014719,0.047583,0.08996,0.051345,0.165986,0.313814,0.0,0.0,
2024-01-01T10:00:00+00:00,South Zone 1,0.028926,0.072011,persistent,0.0,0.393797,0.028926,0.0,0.014766,0.072011,0.0,0.014778,0.072072,0.0,0.0,
2024-01-01T10:00:00+00:00,South Zone 2,0.0,0.0,transient,0.0,0.093716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T10:00:00+00:00,West Zone 1,0.078539,0.092126,persistent,0.0,0.287977,0.047643,0.037472,0.068548,0.129598,0.090737,0.165986,0.313814,0.0,0.0,
2024-01-01T10:00:00+00:00,West Zone 2,0.027208,0.040993,persistent,0.0,0.120597,0.02456,0.008725,0.023181,0.049718,0.048387,0.128552,0.27572,0.0,0.0,
2024-01-01T11:00:00+00:00,Central Zone 1,0.014894,0.034699,persistent,0.0,0.057452,0.007774,0.001536,0.00691,0.036235,0.016032,0.072131,0.378238,0.0,0.0,
2024-01-01T11:00:00+00:00,Central Zone 2,0.1262,0.259858,escalating,0.016438,0.426273,0.0631,0.025499,0.067745,0.285357,0.048387,0.128552,0.541491,0.0,0.0,
2024-01-01T11:00:00+00:00,East Zone 1,0.014805,0.03281,persistent,0.0,0.062763,0.010321,0.001823,0.00796,0.034633,0.016518,0.072131,0.313814,0.0,0.0,
2024-01-01T11:00:00+00:00,East Zone 2,0.215652,0.454318,escalating,0.0,0.890275,0.141118,0.025242,0.142155,0.47956,0.016518,0.093023,0.313814,0.0,0.0,
2024-01-01T11:00:00+00:00,North Zone 1,0.015086,0.031282,persistent,0.0,0.056765,0.009967,0.001429,0.011118,0.032711,0.016518,0.128552,0.378238,1.0,1.0,
2024-01-01T11:00:00+00:00,North Zone 2,0.064372,0.117791,persistent,0.0,0.213654,0.03611,0.013871,0.047583,0.131662,0.048387,0.165986,0.459283,0.0,0.0,
2024-01-01T11:00:00+00:00,South Zone 1,0.052958,0.144109,escalating,0.0,0.41783,0.052958,0.0,0.014766,0.144109,0.0,0.014778,0.144231,0.0,0.0,
2024-01-01T11:00:00+00:00,South Zone 2,0.001094,0.003281,transient,0.0,0.09481,0.000738,0.0,0.0,0.003281,0.0,0.0,0.027027,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T11:00:00+00:00,West Zone 1,0.087989,0.168469,escalating,0.000964,0.297427,0.053375,0.021204,0.053089,0.189673,0.051345,0.128552,0.459283,0.0,0.0,
2024-01-01T11:00:00+00:00,West Zone 2,0.037784,0.075466,persistent,0.000175,0.131173,0.034107,0.007352,0.023181,0.082818,0.040773,0.128552,0.459283,0.0,0.0,
2024-01-01T12:00:00+00:00,Central Zone 1,0.020086,0.0504,persistent,0.00308,0.062645,0.010484,0.001474,0.00691,0.051874,0.015385,0.072131,0.541491,0.0,0.0,
2024-01-01T12:00:00+00:00,Central Zone 2,0.141529,0.313867,escalating,0.033104,0.4416,0.070764,0.021487,0.067745,0.335354,0.040773,0.128552,0.636364,0.0,0.0,
2024-01-01T12:00:00+00:00,East Zone 1,0.020139,0.048918,persistent,0.000968,0.068097,0.014038,0.001769,0.00796,0.050687,0.016032,0.072131,0.459283,0.0,0.0,
2024-01-01T12:00:00+00:00,East Zone 2,0.289505,0.677361,escalating,0.001631,0.964128,0.189446,0.0245,0.142155,0.701861,0.016032,0.093023,0.459283,0.0,0.0,
2024-01-01T12:00:00+00:00,North Zone 1,0.019792,0.045401,persistent,0.002325,0.061471,0.013076,0.001429,0.011118,0.04683,0.016518,0.128552,0.541491,1.0,1.0,
2024-01-01T12:00:00+00:00,North Zone 2,0.080017,0.169091,escalating,0.013946,0.229299,0.044886,0.011688,0.047583,0.180779,0.040773,0.165986,0.630621,0.0,0.0,
2024-01-01T12:00:00+00:00,South Zone 1,0.109439,0.31355,escalating,0.0,0.47431,0.109439,0.0,0.014766,0.31355,0.0,0.014778,0.313814,0.0,0.0,
2024-01-01T12:00:00+00:00,South Zone 2,0.002095,0.006286,transient,0.0,0.095811,0.001413,0.0,0.0,0.006286,0.0,0.0,0.05178,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T12:00:00+00:00,West Zone 1,0.111168,0.240448,escalating,0.02455,0.320606,0.067435,0.019983,0.053089,0.260431,0.048387,0.128552,0.630621,0.0,0.0,
2024-01-01T12:00:00+00:00,West Zone 2,0.048082,0.106362,persistent,0.010474,0.141471,0.043403,0.007352,0.023181,0.113714,0.040773,0.128552,0.630621,0.0,0.0,
2024-01-01T13:00:00+00:00,Central Zone 1,0.028896,0.074713,persistent,0.010693,0.071455,0.015082,0.0,0.011975,0.074713,0.0,0.125,0.779896,0.0,0.0,
2024-01-01T13:00:00+00:00,Central Zone 2,0.199361,0.455799,escalating,0.076069,0.499433,0.09968,0.008449,0.125386,0.464248,0.016032,0.237931,0.880952,0.0,0.0,
2024-01-01T13:00:00+00:00,East Zone 1,0.027984,0.069033,persistent,0.007271,0.075942,0.019507,0.000562,0.013795,0.069595,0.005089,0.125,0.630621,0.0,0.0,
2024-01-01T13:00:00+00:00,East Zone 2,0.392232,0.964693,escalating,0.091834,1.066855,0.256668,0.007777,0.196449,0.97247,0.005089,0.128552,0.636364,0.0,0.0,
2024-01-01T13:00:00+00:00,North Zone 1,0.026335,0.067008,persistent,0.009197,0.068014,0.017399,0.00044,0.011118,0.067448,0.005089,0.128552,0.779896,1.0,1.0,
2024-01-01T13:00:00+00:00,North Zone 2,0.101754,0.227864,escalating,0.031173,0.251037,0.057079,0.004596,0.068207,0.23246,0.016032,0.237931,0.810905,0.0,0.0,
2024-01-01T13:00:00+00:00,South Zone 1,0.197465,0.541035,escalating,0.051171,0.562336,0.197465,0.0,0.051359,0.541035,0.0,0.051402,0.541491,0.0,0.0,
2024-01-01T13:00:00+00:00,South Zone 2,0.005447,0.015947,transient,0.0,0.099163,0.003673,0.0,0.000394,0.015947,0.0,0.003247,0.131356,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-01T13:00:00+00:00,West Zone 1,0.142661,0.345791,escalating,0.055278,0.352099,0.086539,0.006822,0.068548,0.352613,0.016518,0.165986,0.853835,0.0,0.0,
2024-01-01T13:00:00+00:00,West Zone 2,0.060119,0.144644,escalating,0.021748,0.153508,0.054269,0.002891,0.029931,0.147535,0.016032,0.165986,0.818182,0.0,0.0,
2024-01-01T14:00:00+00:00,Central Zone 1,0.035983,0.074225,persistent,0.010693,0.078542,0.018781,0.000488,0.032749,0.074713,0.005089,0.341853,0.779896,0.0,0.0,
2024-01-01T14:00:00+00:00,Central Zone 2,0.239184,0.455799,escalating,0.076069,0.539255,0.119592,0.008449,0.244854,0.464248,0.016032,0.464632,0.880952,0.0,0.0,
2024-01-01T14:00:00+00:00,East Zone 1,0.035961,0.069033,persistent,0.007271,0.083919,0.025068,0.000562,0.037727,0.069595,0.005089,0.341853,0.630621,0.0,0.0,
2024-01-01T14:00:00+00:00,East Zone 2,0.523116,0.964693,escalating,0.091834,1.197739,0.342316,0.007777,0.589102,0.97247,0.005089,0.385496,0.636364,0.0,0.0,
2024-01-01T14:00:00+00:00,North Zone 1,0.037884,0.074759,persistent,0.012111,0.079563,0.025028,0.001429,0.036035,0.076188,0.016518,0.416667,0.880952,0.0,0.0,
2024-01-01T14:00:00+00:00,North Zone 2,0.06865,0.141357,persistent,0.005429,0.217933,0.038509,0.013871,0.036852,0.155228,0.048387,0.128552,0.541491,0.0,0.0,
2024-01-01T14:00:00+00:00,South Zone 1,0.280632,0.541035,escalating,0.051171,0.645504,0.280632,0.0,0.300861,0.541035,0.0,0.301115,0.541491,0.0,0.0,
